fraude,tempo,tipo,valor,saldo_inicial_c1,novo_saldo_c1,saldo_inicial_c2,novo_saldo_c2
0,10,CASH_OUT,252271.98,10844.0,0.0,0.0,162241.53
0,9,PAYMENT,8782.28,3796699.78,3787917.5,0.0,0.0
0,9,PAYMENT,19555.05,106566.0,87010.95,0.0,0.0
0,10,CASH_IN,400700.81,496100.4,896801.22,200938.87,0.0
0,1,PAYMENT,12187.88,22472.0,10284.12,0.0,0.0
0,9,CASH_OUT,321489.87,7026.0,0.0,1469.0,410119.32
0,9,PAYMENT,10523.18,84705.16,74181.99,0.0,0.0
0,9,CASH_IN,222243.83,2773243.47,2995487.3,2825878.8,4034279.06
0,7,PAYMENT,8315.88,87316.07,79000.19,0.0,0.0
0,7,PAYMENT,18861.09,26038.31,7177.22,0.0,0.0
0,9,PAYMENT,1907.63,0.0,0.0,0.0,0.0
0,10,PAYMENT,15385.59,0.0,0.0,0.0,0.0
0,1,PAYMENT,7028.85,597.96,0.0,0.0,0.0
0,7,CASH_OUT,104135.08,0.0,0.0,608456.32,682530.5
0,7,CASH_OUT,114482.31,0.0,0.0,13172771.41,13146711.0
0,8,CASH_OUT,191344.87,0.0,0.0,1120081.99,1311426.86
0,8,CASH_OUT,189516.23,46550.82,0.0,511443.72,1512042.27
0,8,CASH_IN,258856.59,40827.0,299683.59,5738.43,0.0
0,9,PAYMENT,8663.19,37368.0,28704.81,0.0,0.0
0,7,PAYMENT,21191.67,43840.85,22649.18,0.0,0.0
0,8,PAYMENT,2081.31,0.0,0.0,0.0,0.0
0,9,CASH_IN,78997.69,3628626.3,3707623.99,105553.28,26555.59
0,6,PAYMENT,8940.39,122.0,0.0,0.0,0.0
0,9,CASH_IN,85662.15,31035.0,116697.15,60695.0,143723.13
0,9,CASH_OUT,17377.49,0.0,0.0,143252.84,160630.33
0,10,CASH_OUT,425422.2,0.0,0.0,542681.41,1420689.44
0,9,PAYMENT,28484.48,266719.44,238234.96,0.0,0.0
0,10,CASH_IN,79335.18,8425850.04,8505185.22,175379.27,0.0
0,10,CASH_IN,264583.69,72825.0,337408.69,0.0,0.0
0,9,PAYMENT,7946.94,0.0,0.0,0.0,0.0
0,9,CASH_OUT,58186.5,0.0,0.0,90784.0,808659.76
0,10,PAYMENT,205.57,0.0,0.0,0.0,0.0
0,9,CASH_IN,100042.05,6820505.33,6920547.38,548878.63,896579.02
0,8,PAYMENT,12051.98,1880.0,0.0,0.0,0.0
0,9,CASH_OUT,344408.86,0.0,0.0,1136337.72,2855882.53
0,10,PAYMENT,7781.26,20667.58,12886.32,0.0,0.0
0,9,CASH_OUT,782695.66,13124.8,0.0,0.0,610955.63
0,8,CASH_IN,72005.33,17829.0,89834.33,0.0,20468.77
0,8,PAYMENT,38.15,5888.0,5849.85,0.0,0.0
0,9,CASH_OUT,305120.56,30059.0,0.0,1038578.6,1759241.66
0,8,PAYMENT,1992.72,201526.92,199534.2,0.0,0.0
0,9,CASH_OUT,22939.42,0.0,0.0,73873.69,96813.11
0,9,PAYMENT,11486.15,7272.0,0.0,0.0,0.0
0,10,CASH_OUT,108566.17,11696.0,0.0,189519.29,561402.1
0,10,PAYMENT,4682.7,0.0,0.0,0.0,0.0
0,10,PAYMENT,43615.54,0.0,0.0,0.0,0.0
0,10,TRANSFER,575657.37,0.0,0.0,734314.78,1309972.15
0,9,PAYMENT,12438.89,6168.0,0.0,0.0,0.0
0,9,PAYMENT,405.62,30142.0,29736.38,0.0,0.0
0,10,CASH_IN,240559.52,52994.0,293553.52,287615.37,4319599.52
0,9,CASH_IN,101489.49,2899687.75,3001177.23,156755.26,61095.91
0,10,CASH_IN,30019.23,6319189.79,6349209.02,59986.4,29967.17
0,1,CASH_IN,92184.04,268551.25,360735.28,108702.4,16518.36
0,10,CASH_IN,188378.18,5594945.82,5783324.0,527496.86,339118.68
0,8,PAYMENT,5054.43,100545.0,95490.57,0.0,0.0
0,8,TRANSFER,928142.7,656.0,0.0,0.0,928142.7
0,9,PAYMENT,13393.05,813851.52,800458.47,0.0,0.0
0,8,CASH_OUT,297756.73,202.0,0.0,0.0,743038.31
0,9,PAYMENT,2423.0,0.0,0.0,0.0,0.0
0,10,PAYMENT,6245.39,310569.0,304323.61,0.0,0.0
0,10,PAYMENT,9293.99,0.0,0.0,0.0,0.0
0,10,PAYMENT,12299.45,0.0,0.0,0.0,0.0
0,10,CASH_OUT,151490.8,789.0,0.0,4516.0,0.0
0,6,CASH_OUT,118961.45,0.0,0.0,379513.27,498474.72
0,10,CASH_IN,63784.59,456381.19,520165.78,757930.48,497907.51
0,9,CASH_IN,358153.33,26747.0,384900.33,995.0,0.0
0,8,CASH_OUT,113451.48,0.0,0.0,980921.85,1094373.33
0,9,CASH_OUT,145250.12,0.0,0.0,153651.0,298901.12
0,9,CASH_OUT,165662.93,0.0,0.0,202183.32,636451.0
0,8,PAYMENT,797.23,14058.0,13260.77,0.0,0.0
0,9,PAYMENT,6434.84,3067.0,0.0,0.0,0.0
0,9,PAYMENT,21151.03,257720.0,236568.97,0.0,0.0
0,8,CASH_OUT,600995.0,0.0,0.0,1013466.83,2907944.14
0,10,PAYMENT,5978.11,120466.93,114488.82,0.0,0.0
0,8,CASH_IN,48229.42,6719992.83,6768222.25,312119.41,121150.57
0,7,PAYMENT,22276.04,0.0,0.0,0.0,0.0
0,7,PAYMENT,2996.57,1217326.86,1214330.29,0.0,0.0
0,8,PAYMENT,3883.48,1749570.73,1745687.26,0.0,0.0
0,8,PAYMENT,26391.73,82990.81,56599.08,0.0,0.0
0,9,CASH_OUT,119191.58,51446.0,0.0,2359557.31,3348485.16
0,5,PAYMENT,3042.06,0.0,0.0,0.0,0.0
0,9,TRANSFER,40383.04,0.0,0.0,206756.89,244986.38
0,9,PAYMENT,12671.91,0.0,0.0,0.0,0.0
0,10,PAYMENT,3517.73,15537.0,12019.27,0.0,0.0
0,9,CASH_OUT,46553.57,51942.0,5388.43,2827.46,49381.03
0,9,CASH_OUT,361939.4,0.0,0.0,1002451.6,1364391.0
0,7,CASH_IN,65256.48,5178068.04,5243324.52,112891.15,47634.67
0,10,PAYMENT,33599.94,0.0,0.0,0.0,0.0
0,9,DEBIT,2509.9,467291.63,464781.72,129848.53,228382.73
0,10,TRANSFER,158627.66,0.0,0.0,3854131.14,4012758.81
0,7,CASH_IN,465827.4,26414.0,492241.4,382090.31,0.0
0,9,CASH_OUT,399443.28,0.0,0.0,2748889.75,3148333.03
0,9,CASH_OUT,119565.06,0.0,0.0,1245909.11,411797.76
0,9,CASH_OUT,225751.74,0.0,0.0,2246162.58,3634530.27
0,8,CASH_OUT,162591.6,883.0,0.0,12038.16,174629.76
0,9,PAYMENT,2905.97,5006.0,2100.03,0.0,0.0
0,8,PAYMENT,3273.94,8779.0,5505.06,0.0,0.0
0,9,PAYMENT,19675.67,273097.75,253422.08,0.0,0.0
0,8,CASH_IN,40613.63,7430176.91,7470790.55,116988.7,76375.06
0,7,PAYMENT,3898.23,87873.0,83974.77,0.0,0.0
0,10,CASH_IN,137614.11,10139026.81,10276640.92,183093.17,45479.05
0,9,CASH_OUT,244375.4,726.0,0.0,0.0,623788.35
0,9,CASH_IN,365027.52,50137.0,415164.52,1129615.45,687778.64
0,8,PAYMENT,16500.69,0.0,0.0,0.0,0.0
0,10,CASH_OUT,510734.51,314278.25,0.0,1010844.64,1628239.11
0,8,CASH_OUT,383089.53,29841.0,0.0,30779.0,238831.64
0,9,CASH_OUT,109253.38,0.0,0.0,178608.29,337226.19
0,1,PAYMENT,8690.69,63504.55,54813.86,0.0,0.0
0,7,CASH_OUT,280778.74,0.0,0.0,683914.08,2003455.42
0,10,CASH_OUT,205192.17,167.0,0.0,0.0,0.0
0,8,CASH_OUT,559671.47,0.0,0.0,1063093.34,1563966.08
0,9,CASH_OUT,221433.98,132754.0,0.0,519070.08,1053667.42
0,9,PAYMENT,8644.27,1985577.65,1976933.38,0.0,0.0
0,10,PAYMENT,6387.25,0.0,0.0,0.0,0.0
0,9,CASH_IN,238888.63,5405067.0,5643955.64,417841.17,178952.54
0,7,CASH_OUT,256920.65,0.0,0.0,14397864.35,14299084.37
0,1,PAYMENT,6249.78,0.0,0.0,0.0,0.0
0,9,CASH_OUT,161008.19,0.0,0.0,316949.4,499164.77
0,9,TRANSFER,707378.59,0.0,0.0,1046293.74,1753672.32
0,1,PAYMENT,4050.19,28451.0,24400.81,0.0,0.0
0,2,PAYMENT,9191.09,648557.3,639366.21,0.0,0.0
0,8,CASH_OUT,257616.11,0.0,0.0,8453776.67,14960679.69
0,10,CASH_OUT,147503.47,51980.0,0.0,0.0,613149.5
0,10,PAYMENT,23175.83,10310.0,0.0,0.0,0.0
0,10,PAYMENT,4550.53,10837.0,6286.47,0.0,0.0
0,10,PAYMENT,4270.15,480777.0,476506.85,0.0,0.0
0,10,PAYMENT,19997.38,10500.0,0.0,0.0,0.0
0,9,CASH_IN,512799.59,9149420.02,9662219.61,1337133.48,824333.89
0,10,TRANSFER,85006.73,0.0,0.0,102787.0,0.0
0,9,CASH_OUT,182733.54,0.0,0.0,22590474.83,22724362.7
0,7,CASH_IN,596591.06,4803906.55,5400497.61,7933666.96,9637803.63
0,10,CASH_OUT,203806.43,0.0,0.0,304499.54,508305.97
0,10,TRANSFER,1307720.47,30698.0,0.0,740295.96,2083227.64
0,8,CASH_OUT,218145.15,0.0,0.0,2344699.94,2528788.63
0,8,CASH_OUT,430328.41,434529.26,4200.85,8250112.08,11698172.69
0,10,CASH_OUT,964.82,0.0,0.0,146486.21,147451.03
0,9,TRANSFER,1308900.0,10130.0,0.0,0.0,1134290.16
0,8,CASH_IN,53112.63,1645713.33,1698825.96,617458.43,608211.84
0,8,PAYMENT,1656.46,1298690.3,1297033.84,0.0,0.0
0,9,CASH_OUT,115819.31,628.0,0.0,0.0,115819.31
0,9,PAYMENT,4081.27,218442.33,214361.05,0.0,0.0
0,10,CASH_IN,170111.7,50645.0,220756.7,254858.16,84746.47
0,8,PAYMENT,1657.81,19957.0,18299.19,0.0,0.0
0,9,PAYMENT,11026.32,0.0,0.0,0.0,0.0
0,10,CASH_OUT,72005.8,32772.84,0.0,1806646.16,3148771.84
0,10,CASH_OUT,48704.62,250871.22,202166.6,0.0,48704.62
0,10,CASH_IN,460853.96,31097.0,491950.96,5468.0,0.0
0,9,PAYMENT,29995.07,42585.29,12590.23,0.0,0.0
0,7,PAYMENT,19925.91,0.0,0.0,0.0,0.0
0,9,CASH_OUT,236141.27,0.0,0.0,983747.64,4008258.73
0,10,PAYMENT,19496.84,114786.17,95289.33,0.0,0.0
0,9,PAYMENT,2771.37,0.0,0.0,0.0,0.0
0,10,CASH_OUT,467519.64,737321.4,269801.76,13606803.21,17030605.94
0,10,CASH_OUT,268308.52,80004.0,0.0,19076.0,0.0
0,9,CASH_IN,159493.3,13441560.85,13601054.15,192301.07,0.0
0,10,CASH_IN,143504.96,51629.0,195133.96,103021.64,0.0
0,10,CASH_OUT,233860.33,228224.0,0.0,715006.37,970489.45
0,9,PAYMENT,4796.34,53570.0,48773.66,0.0,0.0
0,8,CASH_IN,170228.41,2110583.46,2280811.87,1490182.95,2144092.16
0,8,PAYMENT,16298.84,11725.0,0.0,0.0,0.0
0,9,PAYMENT,34220.19,5648.85,0.0,0.0,0.0
0,9,PAYMENT,12350.68,209041.47,196690.8,0.0,0.0
0,9,PAYMENT,16018.82,52171.56,36152.74,0.0,0.0
0,5,PAYMENT,3401.12,7065.0,3663.88,0.0,0.0
0,10,CASH_OUT,197288.39,50259.0,0.0,106382.0,567471.37
0,9,CASH_OUT,127.29,0.0,0.0,21646.0,55110.61
0,7,CASH_IN,76791.35,8291106.38,8367897.74,100767.0,2658931.59
0,8,CASH_IN,1590.13,21039.0,22629.13,1560.0,0.0
0,10,PAYMENT,20304.11,0.0,0.0,0.0,0.0
0,9,CASH_OUT,43487.78,0.0,0.0,866374.77,402807.18
0,6,PAYMENT,15768.41,30064.0,14295.59,0.0,0.0
0,9,TRANSFER,161436.76,0.0,0.0,333214.27,826904.23
0,8,CASH_OUT,24043.72,0.0,0.0,3596343.15,3373302.83
0,8,PAYMENT,19321.14,37717.88,18396.74,0.0,0.0
0,9,CASH_OUT,160116.83,0.0,0.0,7697846.05,7894754.2
0,10,CASH_OUT,209494.33,0.0,0.0,5008161.66,5217655.99
0,8,PAYMENT,1612.66,0.0,0.0,0.0,0.0
0,8,CASH_IN,140978.44,16849.0,157827.44,30699.0,0.0
0,9,CASH_OUT,286179.61,0.0,0.0,2310961.44,2782849.62
0,8,CASH_OUT,314756.65,102924.0,0.0,0.0,1180032.06
0,7,CASH_OUT,308546.93,0.0,0.0,6790820.0,9235911.02
0,8,CASH_OUT,107045.83,102643.0,0.0,5979319.5,9281535.44
0,10,CASH_IN,138738.02,1011870.75,1150608.77,1805672.5,2261758.48
0,10,PAYMENT,20103.2,0.0,0.0,0.0,0.0
0,10,CASH_IN,153336.97,2469702.88,2623039.85,163518.86,334173.56
0,9,CASH_OUT,152665.05,504.0,0.0,91059.78,428091.54
0,8,PAYMENT,7904.64,51524.3,43619.66,0.0,0.0
0,9,PAYMENT,783.3,0.0,0.0,0.0,0.0
0,10,PAYMENT,6693.02,0.0,0.0,0.0,0.0
0,8,CASH_IN,208963.29,4017564.93,4226528.22,1552883.92,2403703.4
0,8,PAYMENT,5869.75,62997.0,57127.25,0.0,0.0
0,9,PAYMENT,6086.91,0.0,0.0,0.0,0.0
0,8,PAYMENT,19584.19,0.0,0.0,0.0,0.0
0,5,PAYMENT,9405.76,0.0,0.0,0.0,0.0
0,9,PAYMENT,3503.79,55068.96,51565.17,0.0,0.0
0,8,TRANSFER,562582.75,31264.0,0.0,71067.4,1081751.08
0,9,TRANSFER,274817.1,0.0,0.0,544663.1,1418848.68
0,10,CASH_OUT,123732.34,302060.43,178328.08,129330.0,253492.08
0,10,CASH_IN,277686.15,225.0,277911.15,175149.04,0.0
0,8,PAYMENT,38383.77,0.0,0.0,0.0,0.0
0,9,PAYMENT,5529.34,742.0,0.0,0.0,0.0
0,7,TRANSFER,1675530.06,0.0,0.0,4901809.61,6385836.94
0,9,CASH_IN,25358.56,30556.0,55914.56,9975.0,442165.27
0,9,PAYMENT,3067.56,0.0,0.0,0.0,0.0
0,9,PAYMENT,4046.61,10342.0,6295.39,0.0,0.0
0,8,CASH_OUT,60521.95,21080.0,0.0,36378.0,82533.64
0,10,PAYMENT,7359.35,121826.0,114466.65,0.0,0.0
0,10,CASH_OUT,111118.8,367.0,0.0,0.0,111118.8
0,9,PAYMENT,3073.84,117858.0,114784.16,0.0,0.0
0,9,PAYMENT,41617.73,0.0,0.0,0.0,0.0
0,9,CASH_OUT,201689.02,11694.0,0.0,201164.57,49424.23
0,9,CASH_OUT,95939.97,0.0,0.0,458226.96,176924.47
0,10,CASH_IN,286308.13,4544150.87,4830459.01,715268.94,428960.81
0,10,CASH_IN,357459.51,0.0,357459.51,1332932.25,975472.74
0,8,PAYMENT,33801.73,0.0,0.0,0.0,0.0
0,8,CASH_IN,8467.69,12457190.94,12465658.64,199806.71,191339.02
0,10,PAYMENT,41801.99,14400.84,0.0,0.0,0.0
0,8,CASH_OUT,236310.77,1170.0,0.0,0.0,394387.32
0,9,CASH_IN,98924.41,5487005.17,5585929.58,144311.66,45387.24
0,10,PAYMENT,5142.58,702.0,0.0,0.0,0.0
0,8,CASH_OUT,191963.82,40796.0,0.0,228878.91,2432075.54
0,9,CASH_OUT,26557.88,61282.0,34724.12,817953.59,3342240.14
0,10,CASH_IN,45492.06,150245.0,195737.06,157351.6,154880.44
0,9,PAYMENT,6860.11,111850.51,104990.41,0.0,0.0
0,10,CASH_IN,11219.78,4344393.54,4355613.32,80808.87,2925303.05
0,10,PAYMENT,14554.91,86605.0,72050.09,0.0,0.0
0,10,TRANSFER,93874.5,0.0,0.0,346086.55,255853.44
0,9,CASH_IN,272676.44,7214722.6,7487399.04,20850.0,0.0
0,9,PAYMENT,7627.94,0.0,0.0,0.0,0.0
0,9,CASH_OUT,33202.25,183390.0,150187.75,19086.6,883060.66
0,9,CASH_IN,184978.01,9121719.94,9306697.95,1377177.2,964585.58
0,8,CASH_IN,127409.64,12350219.43,12477629.07,821795.03,1261284.59
0,9,CASH_IN,48583.52,6836955.79,6885539.32,6795453.82,7475494.22
0,8,PAYMENT,9569.22,336.0,0.0,0.0,0.0
0,10,PAYMENT,4657.92,0.0,0.0,0.0,0.0
0,9,CASH_IN,137234.39,13283222.99,13420457.38,529781.63,343867.45
0,10,CASH_OUT,99474.13,0.0,0.0,238397.97,337872.1
0,9,CASH_IN,103945.93,16383.0,120328.93,20763.0,372815.79
0,8,CASH_IN,496485.91,3492646.54,3989132.45,1171414.05,318323.43
0,8,CASH_OUT,410748.03,0.0,0.0,853808.02,1522032.15
0,9,CASH_OUT,334.37,0.0,0.0,1900677.28,1980528.41
0,10,PAYMENT,22929.16,80836.0,57906.84,0.0,0.0
0,1,CASH_IN,126950.91,1997212.32,2124163.23,1091231.39,483173.63
0,9,CASH_OUT,642729.95,893819.58,251089.63,1420975.87,2272061.25
0,9,PAYMENT,14756.48,94412.91,79656.43,0.0,0.0
0,8,CASH_OUT,318169.38,50974.0,0.0,6486.0,2580927.41
0,9,PAYMENT,3326.3,87549.54,84223.24,0.0,0.0
0,6,DEBIT,3340.01,20051.0,16710.99,36991.08,22269.36
0,8,PAYMENT,11201.74,1174197.22,1162995.49,0.0,0.0
0,6,PAYMENT,1667.26,31035.0,29367.74,0.0,0.0
0,8,PAYMENT,1096.91,1836186.73,1835089.81,0.0,0.0
0,9,PAYMENT,31268.23,0.0,0.0,0.0,0.0
0,10,CASH_OUT,34851.76,112643.0,77791.24,592917.03,627768.8
0,8,PAYMENT,13858.73,0.0,0.0,0.0,0.0
0,6,PAYMENT,33114.03,10245.0,0.0,0.0,0.0
0,8,PAYMENT,5776.26,32100.0,26323.74,0.0,0.0
0,10,PAYMENT,180.8,0.0,0.0,0.0,0.0
0,9,CASH_OUT,525162.73,6065.0,0.0,0.0,464454.65
0,9,CASH_OUT,72049.03,6275.0,0.0,1560532.91,2394878.11
0,9,CASH_IN,117932.38,4161996.27,4279928.65,125986.0,8053.62
0,1,PAYMENT,10169.55,8181.0,0.0,0.0,0.0
0,9,CASH_OUT,362638.91,175.0,0.0,18438.0,583262.72
0,9,CASH_OUT,380032.35,0.0,0.0,7383669.19,6278751.65
0,10,PAYMENT,9837.87,0.0,0.0,0.0,0.0
0,1,PAYMENT,4270.02,9516.0,5245.98,0.0,0.0
0,10,CASH_IN,329684.87,1158765.01,1488449.88,1196123.98,866439.11
0,10,CASH_OUT,125362.01,0.0,0.0,4593319.64,4718681.65
0,8,CASH_OUT,107403.64,158351.0,50947.36,48000.8,368836.97
0,10,CASH_OUT,244850.81,0.0,0.0,682039.74,940435.15
0,10,PAYMENT,16020.85,22643.96,6623.12,0.0,0.0
0,10,PAYMENT,1284.04,912.0,0.0,0.0,0.0
0,10,CASH_IN,41538.11,50592.0,92130.11,348760.44,307222.33
0,5,PAYMENT,5820.27,11545.0,5724.73,0.0,0.0
0,10,PAYMENT,9179.31,0.0,0.0,0.0,0.0
0,10,CASH_IN,241120.73,9140.0,250260.73,34157.4,0.0
0,6,CASH_OUT,284467.43,0.0,0.0,2283034.88,5352935.74
0,9,CASH_OUT,188903.65,0.0,0.0,987027.52,1842410.62
0,10,CASH_OUT,313772.22,228.0,0.0,1200672.89,2762033.99
0,10,PAYMENT,2064.04,1011209.35,1009145.31,0.0,0.0
0,9,PAYMENT,11971.04,1056442.61,1044471.57,0.0,0.0
0,9,PAYMENT,1022.7,167644.99,166622.3,0.0,0.0
0,10,CASH_OUT,74330.95,0.0,0.0,1689822.59,2079382.16
0,10,CASH_OUT,390149.59,74534.0,0.0,1689048.49,2079198.09
0,8,PAYMENT,827.45,41945.0,41117.55,0.0,0.0
0,8,CASH_OUT,113043.31,0.0,0.0,10085462.79,10014348.15
0,9,CASH_OUT,29197.21,0.0,0.0,705796.51,734993.71
0,6,PAYMENT,45279.83,20953.0,0.0,0.0,0.0
0,9,CASH_OUT,99320.6,0.0,0.0,1249959.88,2699675.17
0,10,CASH_OUT,559474.97,15220.0,0.0,0.0,559474.97
0,9,PAYMENT,45527.7,62299.0,16771.3,0.0,0.0
0,10,CASH_IN,130924.23,0.0,130924.23,184671.33,53747.1
0,7,TRANSFER,1021582.12,0.0,0.0,5060327.18,10206620.58
0,9,CASH_OUT,71670.63,27291.74,0.0,149668.6,221339.23
0,9,PAYMENT,9321.97,186.0,0.0,0.0,0.0
0,9,PAYMENT,1666.28,39988.38,38322.09,0.0,0.0
0,8,CASH_IN,22114.6,3405427.4,3427541.99,31305.57,9190.97
0,10,PAYMENT,21033.01,6646.0,0.0,0.0,0.0
0,10,TRANSFER,471193.41,0.0,0.0,872785.22,1848493.05
0,9,CASH_OUT,470179.3,12022.0,0.0,1628811.03,2098990.33
0,10,CASH_OUT,154488.81,0.0,0.0,207665.51,468407.45
0,4,PAYMENT,1966.24,774.0,0.0,0.0,0.0
0,9,PAYMENT,14706.26,0.0,0.0,0.0,0.0
0,9,PAYMENT,22463.81,0.0,0.0,0.0,0.0
0,9,CASH_OUT,47615.52,31935.0,0.0,0.0,0.0
0,10,CASH_OUT,143388.51,69345.4,0.0,0.0,143388.51
0,1,DEBIT,2586.39,29859.0,27272.61,2013609.89,3420103.09
0,8,PAYMENT,6407.14,4388.0,0.0,0.0,0.0
0,8,CASH_OUT,281831.84,51796.0,0.0,0.0,662182.87
0,9,CASH_OUT,223418.1,0.0,0.0,516495.73,739913.83
0,9,TRANSFER,512808.42,51208.0,0.0,0.0,1401027.61
0,9,PAYMENT,9454.31,0.0,0.0,0.0,0.0
0,9,CASH_OUT,53276.73,0.0,0.0,71092.48,0.0
0,9,CASH_OUT,51062.17,288.0,0.0,22259097.81,22673709.48
0,9,PAYMENT,2061.89,0.0,0.0,0.0,0.0
0,9,PAYMENT,5605.47,35603.34,29997.87,0.0,0.0
0,9,PAYMENT,5321.81,25958.0,20636.19,0.0,0.0
0,2,PAYMENT,925.63,24627.45,23701.82,0.0,0.0
0,10,CASH_OUT,44897.56,495872.21,450974.64,511537.5,968897.69
0,9,PAYMENT,17082.63,167.0,0.0,0.0,0.0
0,9,CASH_OUT,11064.51,0.0,0.0,103041.0,0.0
0,7,CASH_OUT,306323.63,0.0,0.0,1053942.57,1674676.75
0,10,PAYMENT,22433.26,0.0,0.0,0.0,0.0
0,10,CASH_OUT,98826.52,1201887.2,1103060.68,145248.66,0.0
0,10,CASH_OUT,238375.01,0.0,0.0,3313350.32,3551725.34
0,9,CASH_OUT,209768.93,0.0,0.0,394406.39,848150.16
0,9,CASH_IN,15726.18,1671507.03,1687233.2,4328282.38,4312556.2
0,10,CASH_IN,83716.09,52204.0,135920.09,728034.4,658182.71
0,10,CASH_IN,99421.9,49511.0,148932.9,0.0,0.0
0,10,PAYMENT,845.16,11595.96,10750.81,0.0,0.0
0,10,PAYMENT,2620.39,5.0,0.0,0.0,0.0
0,10,PAYMENT,6564.09,0.0,0.0,0.0,0.0
0,10,PAYMENT,1673.29,40726.65,39053.37,0.0,0.0
0,8,PAYMENT,5665.63,354275.02,348609.39,0.0,0.0
0,10,PAYMENT,18409.18,0.0,0.0,0.0,0.0
0,10,CASH_OUT,210101.7,12457.0,0.0,0.0,210101.7
0,8,PAYMENT,56.59,113030.0,112973.41,0.0,0.0
0,1,PAYMENT,1066.04,50240.0,49173.96,0.0,0.0
0,8,PAYMENT,1215.7,0.0,0.0,0.0,0.0
0,9,CASH_OUT,180485.37,0.0,0.0,874408.33,462454.62
0,8,CASH_OUT,102091.03,0.0,0.0,488070.97,590162.01
0,9,PAYMENT,6160.16,0.0,0.0,0.0,0.0
0,10,CASH_OUT,313006.87,0.0,0.0,3770224.17,4156063.56
0,10,PAYMENT,11881.41,0.0,0.0,0.0,0.0
0,10,PAYMENT,6958.6,16949.0,9990.4,0.0,0.0
0,8,CASH_OUT,239189.47,10205.0,0.0,325194.68,588641.6
0,9,PAYMENT,36408.19,12.0,0.0,0.0,0.0
0,10,CASH_IN,10602.91,11158.0,21760.91,0.0,0.0
0,10,PAYMENT,13634.92,82408.0,68773.08,0.0,0.0
0,9,CASH_OUT,13437.15,0.0,0.0,37272.0,21174.27
0,9,CASH_OUT,172488.78,50312.0,0.0,0.0,420678.22
0,8,CASH_OUT,452917.72,45877.0,0.0,0.0,452917.72
0,10,TRANSFER,465178.02,0.0,0.0,483628.06,989949.35
0,9,CASH_OUT,131420.87,26460.0,0.0,0.0,43750.35
0,8,PAYMENT,4998.77,0.0,0.0,0.0,0.0
0,10,TRANSFER,929707.43,11128.0,0.0,0.0,929707.43
0,8,PAYMENT,8974.17,14443.0,5468.83,0.0,0.0
0,8,PAYMENT,17740.66,376588.69,358848.03,0.0,0.0
0,9,PAYMENT,1324.63,0.0,0.0,0.0,0.0
0,10,PAYMENT,14684.19,654867.95,640183.77,0.0,0.0
0,8,PAYMENT,5384.49,36747.65,31363.16,0.0,0.0
0,1,PAYMENT,3631.87,13178.14,9546.27,0.0,0.0
0,8,CASH_OUT,87784.38,0.0,0.0,96664.81,219272.02
0,10,TRANSFER,792610.56,671709.21,0.0,299150.29,1475393.79
0,9,CASH_OUT,257801.41,0.0,0.0,317830.62,791724.47
0,9,PAYMENT,18299.8,11582.0,0.0,0.0,0.0
0,10,PAYMENT,656.96,6835.0,6178.04,0.0,0.0
0,1,PAYMENT,2432.88,12946.0,10513.12,0.0,0.0
0,6,PAYMENT,20463.42,720.0,0.0,0.0,0.0
0,9,CASH_OUT,128466.84,0.0,0.0,2134215.07,1522570.08
0,10,CASH_OUT,103551.47,10889.0,0.0,245497.33,1038218.88
0,9,CASH_OUT,53193.34,0.0,0.0,1403267.65,2596040.09
0,8,CASH_OUT,230813.19,82678.0,0.0,78227.0,0.0
0,6,TRANSFER,72875.23,73416.0,540.77,15498.25,88373.48
0,8,CASH_IN,151114.27,21692411.09,21843525.35,3768924.61,4173485.4
0,8,CASH_OUT,184845.6,92714.69,0.0,166974.37,1173901.8
0,10,PAYMENT,12607.69,0.0,0.0,0.0,0.0
0,9,TRANSFER,305404.96,0.0,0.0,2751302.3,3348485.16
0,7,PAYMENT,4415.22,155954.04,151538.82,0.0,0.0
0,10,PAYMENT,24337.05,26576.0,2238.95,0.0,0.0
0,10,CASH_OUT,215639.92,0.0,0.0,496402.95,621645.08
0,9,PAYMENT,1285.02,0.0,0.0,0.0,0.0
0,9,PAYMENT,2948.82,0.0,0.0,0.0,0.0
0,1,DEBIT,864.68,69836.0,68971.32,12040.0,43691.09
0,9,TRANSFER,233795.94,0.0,0.0,1025701.24,2559402.53
0,8,PAYMENT,17342.07,0.0,0.0,0.0,0.0
0,8,CASH_OUT,326198.96,0.0,0.0,1308183.2,1459243.0
0,6,PAYMENT,19869.17,0.0,0.0,0.0,0.0
0,9,CASH_IN,23350.65,14159729.59,14183080.24,401053.26,170192.81
0,8,PAYMENT,3909.32,85523.0,81613.68,0.0,0.0
0,10,TRANSFER,968451.61,1180.0,0.0,30006.88,1194966.06
0,9,CASH_OUT,193612.84,84876.0,0.0,0.0,193612.84
0,10,CASH_OUT,439939.15,1110199.34,670260.19,3094716.59,3752008.75
0,10,CASH_IN,87905.85,4138222.66,4226128.52,19535171.86,23291392.16
0,9,PAYMENT,23254.25,392574.54,369320.29,0.0,0.0
0,8,TRANSFER,633621.28,0.0,0.0,3406192.76,4039814.03
0,9,CASH_OUT,89901.27,0.0,0.0,343940.37,763932.19
0,10,CASH_IN,147205.54,5113.0,152318.54,445922.14,22976.97
0,6,PAYMENT,1044.38,0.0,0.0,0.0,0.0
